BI00B32AG    @XG22031LMW    20220126181E48031ZZ              CAVSAS-S 0.3X2 GY        CCN000005600000005600FN00000000020220301000005600NNM   20211207135848    1W    00000035000001998600000000032AG    XGXGY   000000000000XY221001
BI00B32H8    @22021IMW      20220107181B32039Y6              AVSSCS 0.5FX1 DGY/G      CCN000000800000000800FN00000000020220201000000800NNM   20211207141100    1W    00000040000002262000000000032H8    TYTYC   000000000000LI31C003
BI00B32H8    @22021IMW      20220107181B32102Y5              AVSSCS 0.5FX2 DGY/W      CCN000000900000000900FN00000000020220201000000900NNM   20211207141100    1W    00000030000002779000000000032H8    TYTYC   000000000000LI31C006
BI00B32H8    @22022IMW      20220114181B32102Y5              AVSSCS 0.5FX2 DGY/W      CCN000000900000000900FN00000000020220201000000900NNM   20211207141100    1W    00000030000002779000000000032H8    TYTYC   000000000000LI41C003
BI00B32H8    @22023IMW      20220121181B32102Y5              AVSSCS 0.5FX2 DGY/W      CCN000000900000000900FN00000000020220201000000900NNM   20211207141100    1W    00000030000002779000000000032H8    TYTYC   000000000000LI121002
BI00B32H8    @22024IMW      20220128181B32102Y5              AVSSCS 0.5FX2 DGY/W      CCN000000900000000900FN00000000020220201000000900NNM   20211207141100    1W    00000030000002779000000000032H8    TYTYC   000000000000LI221002
BI00B32H8    @22021IMW      20220107181B32102Y6              AVSSCS 0.5FX2 DGY/G      CCN000002400000002400FN00000000020220201000002400NNM   20211207141100    1W    00000030000002779000000000032H8    TYTYC   000000000000LI31C005
BI00B32H8    @22022IMW      20220114181B32102Y6              AVSSCS 0.5FX2 DGY/G      CCN000002100000002100FN00000000020220201000002100NNM   20211207141100    1W    00000030000002779000000000032H8    TYTYC   000000000000LI41C002
BI00B32H8    @22023IMW      20220121181B32102Y6              AVSSCS 0.5FX2 DGY/G      CCN000002100000002100FN00000000020220201000002100NNM   20211207141100    1W    00000030000002779000000000032H8    TYTYC   000000000000LI121001
BI00B32H8    @22024IMW      20220128181B32102Y6              AVSSCS 0.5FX2 DGY/G      CCN000002100000002100FN00000000020220201000002100NNM   20211207141100    1W    00000030000002779000000000032H8    TYTYC   000000000000LI221001
BI00B32H8    @22021IMW      20220107181E50001ZZ              AVSSCS-S 0.5FX2 DGY      CCN000000300000000300FN00000000020220201000000300NNM   20211207141100    1W    00000030000002072000000000032H8    TYTYC   000000000000LI31C007
BI00B32H8    @22022IMW      20220114181E50001ZZ              AVSSCS-S 0.5FX2 DGY      CCN000000300000000300FN00000000020220201000000300NNM   20211207141100    1W    00000030000002072000000000032H8    TYTYC   000000000000LI41C004
BI00B32H8    22021KMW       20220107180D0203730              AVSSH 0.3F B             CCN000002000000002000FN00000000020220201000002000NNM   20211207141107    1W    00000200000000515000000000032H8    TYTYC   000000000000LK31C011
BI00B32H8    22022KMW       20220114180D0203730              AVSSH 0.3F B             CCN000002000000002000FN00000000020220201000002000NNM   20211207141107    1W    00000200000000515000000000032H8    TYTYC   000000000000LK41C021
BI00B32H8    22023KMW       20220121180D0203730              AVSSH 0.3F B             CCN000004000000004000FN00000000020220201000004000NNM   20211207141107    1W    00000200000000515000000000032H8    TYTYC   000000000000LK121019
BI00B32H8    22023KMW       20220121180D0203743              AVSSH 0.3F W/B           CCN000002000000002000FN00000000020220201000002000NNM   20211207141107    1W    00000200000000515000000000032H8    TYTYC   000000000000LK121023
BI00B32H8    22023KMW       20220121180D0203750              AVSSH 0.3F R             CCN000002000000002000FN00000000020220201000002000NNM   20211207141107    1W    00000200000000515000000000032H8    TYTYC   000000000000LK121022
BI00B32H8    22022KMW       20220114180D0203752              AVSSH 0.3F P             CCN000002000000002000FN00000000020220201000002000NNM   20211207141107    1W    00000200000000515000000000032H8    TYTYC   000000000000LK41C023
BI00B32H8    22021KMW       20220107180D0203760              AVSSH 0.3F G             CCN000002000000002000FN00000000020220201000002000NNM   20211207141107    1W    00000200000000515000000000032H8    TYTYC   000000000000LK31C013
BI00B32H8    22023KMW       20220121180D0203760              AVSSH 0.3F G             CCN000002000000002000FN00000000020220201000002000NNM   20211207141107    1W    00000200000000515000000000032H8    TYTYC   000000000000LK121021
