BI00B32AG    @XG22054LMW    20220422181E48022ZZ              CAVSAS-S 0.5X2 GY        CCN000000300000000000FY00000000020220501000000000NNM10 20220314094754    1W    00000030000002561000000000032AG    XGXGY   000000000000XY124001
BI00B32N3    NBT205 2       20220407180D0203992              AVSSH 0.5F V             CCN000007500000007500FN00000000020220301000007500NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB423031
BI00B32N3    NBT205 3       20220421180D0203992              AVSSH 0.5F V             CCN000009000000009000FN00000000020220301000009000NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB124033
BI00B32N3    NBT205 4       20220428180D0203992              AVSSH 0.5F V             CCN000006000000006000FN00000000020220301000006000NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB224030
BI00B32N3    NBT205 2       20220407180D0204059              AVSSH 0.75F R/L          CCN000001000000001000FN00000000020220301000001000NNM   20220314140231    1W    00000100000000934000000000032N3    ABYIPL-B000000000000XB423034
BI00B32N3    NBT205 1       20220331180D0204130              AVSSH 1.25F B            CCN000001600000001600FN00000000020220301000001600NNM   20220314140231    1W    00000080000001458000000000032N3    ABYIPL-B000000000000XB323032
BI00B32N3    NBT205 2       20220407180D0204130              AVSSH 1.25F B            CCN000001600000001600FN00000000020220301000001600NNM   20220314140231    1W    00000080000001458000000000032N3    ABYIPL-B000000000000XB423035
BI00B32N3    NBT205 3       20220421180D0204130              AVSSH 1.25F B            CCN000001600000001600FN00000000020220301000001600NNM   20220314140231    1W    00000080000001458000000000032N3    ABYIPL-B000000000000XB124036
BI00B32N3    NBT205 4       20220428180D0204130              AVSSH 1.25F B            CCN000001600000001600FN00000000020220301000001600NNM   20220314140231    1W    00000080000001458000000000032N3    ABYIPL-B000000000000XB224032
BI00B32N3    NBT205 3       20220421180D0204143              AVSSH 1.25F W/B          CCN000000800000000800FN00000000020220301000000800NNM   20220314140231    1W    00000080000001458000000000032N3    ABYIPL-B000000000000XB124038
BI00B32N3    NBT205 1       20220331180D0204190              AVSSH 1.25F L            CCN000004800000004800FN00000000020220301000004800NNM   20220314140231    1W    00000080000001458000000000032N3    ABYIPL-B000000000000XB323033
BI00B32N3    NBT205 2       20220407180D0204190              AVSSH 1.25F L            CCN000004800000004800FN00000000020220301000004800NNM   20220314140231    1W    00000080000001458000000000032N3    ABYIPL-B000000000000XB423036
BI00B32N3    NBT205 3       20220421180D0204190              AVSSH 1.25F L            CCN000004800000004800FN00000000020220301000004800NNM   20220314140231    1W    00000080000001458000000000032N3    ABYIPL-B000000000000XB124037
BI00B32N3    NBT205 4       20220428180D0204190              AVSSH 1.25F L            CCN000004000000004000FN00000000020220301000004000NNM   20220314140231    1W    00000080000001458000000000032N3    ABYIPL-B000000000000XB224033
BI00B32N3    NBT205 1       2022033118009604330              AVS 3 B                  CCN000026400000026400FN00000000020220301000026400NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB323035
BI00B32N3    NBT205 2       2022040718009604330              AVS 3 B                  CCN000022000000022000FN00000000020220301000022000NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB423041
BI00B32N3    NBT205 3       2022042118009604330              AVS 3 B                  CCN000021600000021600FN00000000020220301000021600NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB124044
BI00B32N3    NBT205 4       2022042818009604330              AVS 3 B                  CCN000016000000016000FN00000000020220301000016000NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB224038
BI00B32N3    NBT205 1       2022033118009604340              AVS 3 W                  CCN000006400000006400FN00000000020220301000006400NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB323041
BI00B32N3    NBT205 2       2022040718009604340              AVS 3 W                  CCN000006800000006800FN00000000020220301000006800NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB423047
BI00B32N3    NBT205 3       2022042118009604340              AVS 3 W                  CCN000006800000006800FN00000000020220301000006800NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB124050
BI00B32N3    NBT205 4       2022042818009604340              AVS 3 W                  CCN000005600000005600FN00000000020220301000005600NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB224044
BI00B32N3    NBT205 1       2022033118009604341              AVS 3 GY                 CCN000002400000002400FN00000000020220301000002400NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB323037
BI00B32N3    NBT205 2       2022040718009604341              AVS 3 GY                 CCN000002000000002000FN00000000020220301000002000NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB423043
BI00B32N3    NBT205 3       2022042118009604341              AVS 3 GY                 CCN000002400000002400FN00000000020220301000002400NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB124046
BI00B32N3    NBT205 4       2022042818009604341              AVS 3 GY                 CCN000001600000001600FN00000000020220301000001600NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB224040
BI00B32N3    NBT205 1       2022033118009604350              AVS 3 R                  CCN000034800000034800FN00000000020220301000034800NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB323039
BI00B32N3    NBT205 2       2022040718009604350              AVS 3 R                  CCN000029600000029600FN00000000020220301000029600NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB423045
BI00B32N3    NBT205 3       2022042118009604350              AVS 3 R                  CCN000029200000029200FN00000000020220301000029200NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB124048
BI00B32N3    NBT205 4       2022042818009604350              AVS 3 R                  CCN000015600000015600FN00000000020220301000015600NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB224042
BI00B32N3    NBT205 1       2022033118009604360              AVS 3 G                  CCN000004000000004000FN00000000020220301000004000NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB323036
BI00B32N3    NBT205 2       2022040718009604360              AVS 3 G                  CCN000004800000004800FN00000000020220301000004800NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB423042
BI00B32N3    NBT205 3       2022042118009604360              AVS 3 G                  CCN000004400000004400FN00000000020220301000004400NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB124045
BI00B32N3    NBT205 4       2022042818009604360              AVS 3 G                  CCN000003600000003600FN00000000020220301000003600NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB224039
BI00B32N3    NBT205 1       2022033118009604370              AVS 3 Y                  CCN000004400000004400FN00000000020220301000004400NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB323042
BI00B32N3    NBT205 2       2022040718009604370              AVS 3 Y                  CCN000004400000004400FN00000000020220301000004400NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB423048
BI00B32N3    NBT205 3       2022042118009604370              AVS 3 Y                  CCN000004400000004400FN00000000020220301000004400NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB124051
BI00B32N3    NBT205 4       2022042818009604370              AVS 3 Y                  CCN000003600000003600FN00000000020220301000003600NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB224045
BI00B32N3    NBT205 1       2022033118009604390              AVS 3 L                  CCN000015600000015600FN00000000020220301000015600NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB323038
BI00B32N3    NBT205 2       2022040718009604390              AVS 3 L                  CCN000016400000016400FN00000000020220301000016400NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB423044
BI00B32N3    NBT205 3       2022042118009604390              AVS 3 L                  CCN000016000000016000FN00000000020220301000016000NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB124047
BI00B32N3    NBT205 4       2022042818009604390              AVS 3 L                  CCN000012000000012000FN00000000020220301000012000NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB224041
BI00B32N3    NBT205 1       2022033118009604392              AVS 3 V                  CCN000000400000000400FN00000000020220301000000400NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB323040
BI00B32N3    NBT205 2       2022040718009604392              AVS 3 V                  CCN000000800000000800FN00000000020220301000000800NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB423046
BI00B32N3    NBT205 3       2022042118009604392              AVS 3 V                  CCN000000800000000800FN00000000020220301000000800NNM   20220314140231    1W    00000040000003831600000000032N3    ABYIPL-B000000000000XB124049
